date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-1-16 20:00,5.4,8.32,12.78,4.44,0.025,-1.0,-1.0,427.0,5.3,0.002,2909650.0
2021-1-17 0:00,5.2,8.34,12.52,4.44,0.025,-1.0,-1.0,427.2,5.4,0.002,3879280.0
2021-1-17 4:00,5.3,8.32,12.19,4.32,0.025,-1.0,-1.0,428.5,4.5,0.002,4333980.0
2021-1-17 8:00,5.2,8.24,11.74,4.25,0.025,-1.0,-1.0,430.0,3.6,0.002,3204840.0
2021-1-17 12:00,5.2,8.32,12.59,4.31,0.025,0.04,1.11,427.6,4.5,0.001,2717890.0
2021-1-17 16:00,5.4,8.37,12.85,4.57,0.025,0.039,0.86,427.0,4.3,0.002,2695830.0
2021-1-17 20:00,5.7,8.34,12.22,4.62,0.025,0.042,0.86,428.3,3.3,0.003,3632670.0
2021-1-18 0:00,5.2,8.34,12.48,4.62,0.025,0.044,0.9,428.1,4.1,0.002,3230440.0
2021-1-18 4:00,5.3,8.08,10.94,4.42,0.025,0.045,0.89,430.9,2.8,0.002,7791900.0
2021-1-18 8:00,5.3,8.04,11.16,4.42,0.025,0.035,0.81,431.3,1.9,0.001,3130100.0
2021-1-18 12:00,5.8,8.37,12.5,4.42,0.025,0.035,-1.0,427.0,4.1,0.001,2750780.0
2021-1-18 16:00,6.2,8.41,12.72,4.61,0.025,0.039,0.71,426.1,4.2,0.002,1343280.0
2021-1-18 20:00,6.1,8.28,11.62,4.38,0.025,0.041,0.88,429.2,1.7,0.002,8995990.0
2021-1-19 0:00,5.5,8.35,12.68,4.52,0.025,0.044,0.93,427.6,5.6,0.002,2052350.0
2021-1-19 4:00,5.5,8.34,12.44,4.41,0.025,0.045,0.89,428.2,4.9,0.002,2085150.0
2021-1-19 8:00,5.3,8.34,12.38,4.56,0.025,0.037,0.79,428.6,3.6,0.002,2545450.0
2021-1-19 12:00,5.8,8.36,12.72,4.38,0.025,0.036,0.85,427.1,5.5,0.001,1286190.0
2021-1-19 16:00,6.2,8.4,13.04,4.64,0.025,0.034,0.82,426.2,5.3,0.001,1613610.0
2021-1-19 20:00,6.1,8.4,13.0,4.62,0.025,0.036,0.86,426.1,4.8,0.002,1825120.0
2021-1-20 0:00,5.8,8.34,12.58,4.5,0.025,0.038,0.84,427.0,4.2,0.002,1768140.0
2021-1-20 4:00,6.0,8.34,12.34,4.46,0.025,0.038,0.86,427.4,4.1,0.002,4203850.0
2021-1-20 8:00,6.0,8.31,12.21,4.41,0.025,0.034,0.58,427.6,4.1,0.002,1768550.0
2021-1-20 12:00,6.4,8.35,12.58,4.38,0.025,0.035,0.66,426.8,5.2,0.001,1619060.0
2021-1-20 16:00,7.0,8.39,12.88,4.72,0.025,0.034,0.51,425.9,5.0,0.002,1650790.0
2021-1-20 20:00,7.3,8.4,12.59,4.66,0.025,0.034,0.63,426.3,3.5,0.002,4100040.0
2021-1-21 0:00,7.4,8.34,11.68,4.44,0.025,0.032,0.7,428.2,3.3,0.003,5209450.0
2021-1-21 4:00,7.4,8.27,11.53,4.24,0.025,0.034,0.76,428.8,2.7,0.002,6753110.0
2021-1-21 8:00,7.4,8.13,11.16,4.31,0.025,0.028,0.54,429.6,1.7,0.003,4001650.0
2021-1-21 12:00,7.4,8.36,12.45,4.35,0.025,0.029,0.45,426.1,3.4,0.002,1358370.0
2021-1-21 16:00,8.2,8.41,12.5,4.46,0.025,0.031,0.63,426.3,3.0,0.002,1565370.0
