date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021/2/5 12:00,9.12,7.964,11.348,3.953,0.025,0.0693,1.308,390.957,78.27,0.00339,5024450
2021/2/5 16:00,9.37,7.962,11.355,3.878,0.025,0.0648,1.328,390.275,71.06,0.00444,6299050
2021/2/5 20:00,9.44,7.925,11.087,3.703,0.025,0.0548,1.293,391.366,62.85,0.00316,5309420
2021/2/6 0:00,9.44,7.895,11.019,3.703,0.0271,0.0572,1.303,392.17,54.62,0.00384,1.01E+07
2021/2/6 4:00,8.97,7.954,11.211,3.484,0.0377,0.0459,1.35,396.03,56.82,0.00336,5254150
2021/2/6 8:00,9.18,7.885,11.048,3.51,0.0342,0.0477,1.192,393.655,47.93,0.00327,6403480
2021/2/6 12:00,10.11,8.012,11.512,3.486,0.0337,0.0507,1.203,391.766,44.56,0.0043,8857920
2021/2/6 16:00,11.11,8.138,11.936,3.79,0.0252,0.051,1.282,390.169,39.42,0.00627,6013980
2021/2/6 20:00,10.54,8.019,11.535,3.39,0.0274,0.0421,1.284,388.614,37.87,0.0044,7609680
2021/2/7 0:00,10.26,7.896,11.017,3.39,0.0345,0.0427,1.222,389.689,30.46,0.0039,6666470
2021/2/7 4:00,9.93,7.882,10.91,3.373,0.0387,0.0404,1.24,388.187,29.64,0.00271,7446630
2021/2/7 8:00,9.85,7.859,10.848,3.293,0.0417,0.0359,1.19,387.902,26.87,0.00227,4212090
2021/2/7 12:00,11.6,7.949,11.169,3.356,0.0356,0.0413,1.166,387.625,29.87,0.00284,5475490
2021/2/7 16:00,13.08,8.063,11.759,3.514,0.025,0.0408,1.23,388.229,29.91,0.00473,1.25E+07
2021/2/7 20:00,12.33,8.103,11.584,3.31,0.0302,0.0376,1.249,386.357,27.06,0.0045,4742790
2021/2/8 0:00,10.67,8.002,11.278,3.31,0.025,0.0647,1.417,392.219,75.7,0.0038,5391860
2021/2/8 4:00,10.52,7.944,11.006,4.098,0.025,0.0872,1.412,388.947,98.5,0.00336,5722240
2021/2/8 8:00,10.78,7.884,10.736,4.585,0.025,0.0963,1.475,401.048,114.08,0.00327,6135200
2021/2/8 12:00,10.76,7.936,10.946,4.585,0.025,0.0976,1.287,382.758,113.17,0.00284,7338150
2021/2/8 16:00,10.8,7.968,10.995,4.585,0.025,0.091,1.215,383.189,111.79,0.00394,8895080
2021/2/8 20:00,10.32,7.996,11.08,23.172,0.025,0.1271,1.26,384.244,147.53,0.00411,7936500
2021/2/9 0:00,10.02,7.981,11.019,23.172,0.025,0.1134,1.214,384.322,147.63,0.00417,8158920
2021/2/9 4:00,9.72,7.965,10.973,23.173,0.025,0.1067,1.269,384.11,127.54,0.00415,8073320
2021/2/9 8:00,9.4,7.949,10.99,23.173,0.025,0.1028,1.336,384.525,130.95,0.00386,7776470
2021/2/9 12:00,9.8,7.99,11.121,23.178,0.025,0.1424,1.288,386.982,160.2,0.00413,8834090
2021/2/9 16:00,10.21,8.037,11.215,23.173,0.025,0.1211,1.305,392.283,154.92,0.00469,8570280
