time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20210922,无锡,晴-多云,34,22,43,1,西南风,2级,优
20210923,无锡,多云,35,22,81,2,东南风,2级,良
20210924,无锡,多云,31,22,51,2,东南风,3级,良
20210925,无锡,多云,31,22,44,1,东南风,3级,优
20210926,无锡,多云,31,23,47,1,东南风,3级,优
20210927,无锡,雾-多云,33,24,65,2,东南风,2级,良
20210928,无锡,多云,31,24,79,2,东南风,2级,良
20210929,无锡,中雨-多云,29,20,42,1,西北风,3级,优
20210930,无锡,多云,29,19,40,1,东北风,2级,优
20211001,无锡,多云,31,21,40,1,东南风,2级,优
20211002,无锡,多云,32,22,61,2,东南风,3级,良
20211003,无锡,多云,33,23,46,1,东南风,4级,优
20211004,无锡,晴-多云,33,24,37,1,东南风,4级,优
20211005,无锡,晴-多云,32,24,47,1,东南风,3级,优
20211006,无锡,雾-多云,31,24,38,1,东南风,3级,优
20211007,无锡,小雨-多云,30,24,43,1,东南风,2级,优
20211008,无锡,多云,29,24,60,2,东北风,2级,良
20211009,无锡,多云,31,22,28,1,东南风,3级,优
20211010,无锡,多云-大雨,31,19,40,1,东北风,3级,优
20211011,无锡,多云,20,18,31,1,东北风,4级,优
20211012,无锡,多云,23,20,31,1,东北风,4级,优
20211013,无锡,小雨-多云,24,23,28,1,东北风,3级,优
20211014,无锡,小雨-多云,29,22,34,1,东风,2级,优
20211015,无锡,大雨-中雨,24,16,26,1,北风,3级,优
20211016,无锡,中雨-多云,18,11,26,1,北风,4级,优
20211017,无锡,多云,17,10,28,1,北风,3级,优
20211018,无锡,多云,19,9,30,1,东南风,2级,优
20211019,无锡,多云,18,12,54,2,北风,3级,良
20211020,无锡,中雨-小雨,13,10,29,1,北风,3级,优
20211021,无锡,多云,17,9,41,1,西北风,3级,优
20211022,无锡,多云,18,10,85,2,北风,3级,良
20211023,无锡,多云,21,13,69,2,东北风,2级,良
20211024,无锡,多云,21,11,41,1,东北风,2级,优
20211025,无锡,雾-多云,21,11,43,1,东北风,2级,优
20211026,无锡,雾-多云,21,12,48,1,东南风,2级,优
20211027,无锡,多云,22,12,62,2,东北风,2级,良
20211028,无锡,多云,21,12,47,1,东北风,2级,优
20211029,无锡,多云,21,12,47,1,东北风,2级,优
20211030,无锡,多云,23,11,62,2,东北风,2级,良
20211031,无锡,多云,23,12,52,2,东风,2级,良
20211101,无锡,多云,23,14,59,2,东北风,2级,良
20211102,无锡,多云,20,11,60,2,东北风,3级,良
20211103,无锡,雾-多云,22,13,52,2,东南风,2级,良
20211104,无锡,多云-中雨,21,16,54,2,东南风,3级,良
20211105,无锡,雾-多云,21,17,29,1,东南风,3级,优
20211106,无锡,多云,20,14,29,1,东北风,3级,优
20211107,无锡,大雨-小雨,22,3,32,1,西北风,4级,优
20211108,无锡,多云,9,2,31,1,西北风,4级,优
20211109,无锡,多云,13,6,44,1,西风,4级,优
20211110,无锡,晴-多云,16,6,42,1,西北风,4级,优
20211111,无锡,多云,17,4,52,2,西北风,3级,良
20211112,无锡,晴-多云,18,8,50,1,西北风,2级,优
20211113,无锡,多云,19,7,58,2,西南风,2级,良
20211114,无锡,晴-多云,20,6,59,2,西南风,2级,良
20211115,无锡,多云,20,8,73,2,东南风,2级,良
20211116,无锡,多云,19,8,68,2,东风,2级,良
20211117,无锡,雾-多云,17,9,72,2,东南风,2级,良
20211118,无锡,多云,19,9,65,2,东南风,2级,良
20211119,无锡,多云,20,10,50,1,东南风,2级,优
20211120,无锡,多云-小雨,21,15,54,2,东南风,3级,良
20211121,无锡,小雨,16,5,47,1,西北风,3级,优
20211122,无锡,多云,9,0,66,2,西北风,4级,良
20211123,无锡,多云,9,1,56,2,西北风,3级,良
20211124,无锡,晴,15,4,53,2,西南风,2级,良
20211125,无锡,晴-多云,18,4,54,2,西南风,2级,良
20211126,无锡,晴-多云,18,7,77,2,东北风,2级,良
20211127,无锡,晴-多云,17,8,59,2,东风,3级,良
20211128,无锡,多云,18,11,29,1,东南风,3级,优
20211129,无锡,多云,20,9,41,1,南风,2级,优
20211130,无锡,多云,11,2,60,2,西北风,5级,良
20211201,无锡,多云,9,-2,36,1,西北风,3级,优
20211202,无锡,多云,11,2,38,1,西风,3级,优
20211203,无锡,多云,15,0,55,2,西北风,3级,良
20211204,无锡,多云,16,3,76,2,东南风,2级,良
20211205,无锡,多云,16,4,57,2,东南风,2级,良
20211206,无锡,多云,17,4,63,2,东南风,2级,良
20211207,无锡,多云,15,6,96,2,东北风,3级,良
20211208,无锡,多云,16,7,61,2,东风,3级,良
20211209,无锡,多云,16,4,71,2,南风,2级,良
20211210,无锡,多云,16,5,113,3,东北风,2级,轻度
20211211,无锡,多云-小雨,15,8,88,2,东北风,3级,良
20211212,无锡,小雨-多云,10,1,81,2,东北风,3级,良
20211213,无锡,多云,10,1,44,1,东北风,2级,优
20211214,无锡,多云,13,4,58,2,东南风,2级,良
20211215,无锡,多云-小雨,15,10,78,2,东南风,2级,良
20211216,无锡,多云,12,4,70,2,西北风,2级,良
20211217,无锡,晴-多云,9,-3,86,2,北风,4级,良
20211218,无锡,晴,7,-2,53,2,西北风,3级,良
20211219,无锡,多云,12,1,63,2,西南风,2级,良
20211220,无锡,多云,16,4,55,2,西南风,2级,良
20211221,无锡,晴-多云,17,2,68,2,西风,2级,良
20211222,无锡,多云,15,3,111,3,东北风,1级,轻度
